checkpoint_id,source,relative_path,filename,size_bytes,sha256,top_level_keys,structure,epoch_if_available,model_name_if_available,mu_if_available,metric_if_available,optimizer_state_present,compatible_model,matching_legacy_sha256,suspected_notebook,status,inspect_error
sha256:94f99a3efdeb2094bb30,LOCAL,checkpoints_massive/best_model.pth,best_model.pth,32712893,94f99a3efdeb2094bb305b0362338eb053c17c8cb4b81f9529e95c45822894ed,stem.0.weight;stem.1.weight;stem.1.bias;stem.1.running_mean;stem.1.running_var;stem.1.num_batches_tracked;body.0.conv.0.weight;body.0.conv.1.weight;body.0.conv.1.bias;body.0.conv.1.running_mean;body.0.conv.1.running_var;body.0.conv.1.num_batches_tracked;body.0.conv.3.weight;body.0.conv.4.weight;body.0.conv.4.bias;body.0.conv.4.running_mean;body.0.conv.4.running_var;body.0.conv.4.num_batches_tracked;body.0.conv.6.weight;body.0.conv.7.weight;body.0.conv.7.bias;body.0.conv.7.running_mean;body.0.conv.7.running_var;body.0.conv.7.num_batches_tracked;body.0.se.1.weight;body.0.se.1.bias;body.0.se.3.weight;body.0.se.3.bias;body.1.conv.0.weight;body.1.conv.1.weight;body.1.conv.1.bias;body.1.conv.1.running_mean;body.1.conv.1.running_var;body.1.conv.1.num_batches_tracked;body.1.conv.3.weight;body.1.conv.4.weight;body.1.conv.4.bias;body.1.conv.4.running_mean;body.1.conv.4.running_var;body.1.conv.4.num_batches_tracked;body.1.conv.6.weight;body.1.conv.7.weight;body.1.conv.7.bias;body.1.conv.7.running_mean;body.1.conv.7.running_var;body.1.conv.7.num_batches_tracked;body.1.se.1.weight;body.1.se.1.bias;body.1.se.3.weight;body.1.se.3.bias;body.2.conv.0.weight;body.2.conv.1.weight;body.2.conv.1.bias;body.2.conv.1.running_mean;body.2.conv.1.running_var;body.2.conv.1.num_batches_tracked;body.2.conv.3.weight;body.2.conv.4.weight;body.2.conv.4.bias;body.2.conv.4.running_mean;body.2.conv.4.running_var;body.2.conv.4.num_batches_tracked;body.2.conv.6.weight;body.2.conv.7.weight;body.2.conv.7.bias;body.2.conv.7.running_mean;body.2.conv.7.running_var;body.2.conv.7.num_batches_tracked;body.2.se.1.weight;body.2.se.1.bias;body.2.se.3.weight;body.2.se.3.bias;body.3.conv.0.weight;body.3.conv.1.weight;body.3.conv.1.bias;body.3.conv.1.running_mean;body.3.conv.1.running_var;body.3.conv.1.num_batches_tracked;body.3.conv.3.weight;body.3.conv.4.weight;body.3.conv.4.bias;body.3.conv.4.running_mean;body.3.conv.4.running_var;body.3.conv.4.num_batches_tracked;body.3.conv.6.weight;body.3.conv.7.weight;body.3.conv.7.bias;body.3.conv.7.running_mean;body.3.conv.7.running_var;body.3.conv.7.num_batches_tracked;body.3.se.1.weight;body.3.se.1.bias;body.3.se.3.weight;body.3.se.3.bias;body.4.conv.0.weight;body.4.conv.1.weight;body.4.conv.1.bias;body.4.conv.1.running_mean;body.4.conv.1.running_var;body.4.conv.1.num_batches_tracked,raw_state_dict,,,,,False,STATE_DICT_UNMAPPED,,TO_MAP_BY_EXPERIMENT_GRAPH,UNKNOWN_PROVENANCE,
sha256:262c8415ff9b9c99cfc5,LOCAL,checkpoints_VicReg_original_NEW/vicreg_mu_30.0_epoch_33.pth,vicreg_mu_30.0_epoch_33.pth,23422376,262c8415ff9b9c99cfc5816f790ae7c51262976b9645091bcf1dc823fd7a4de6,epoch;model_state_dict;projector_state_dict;vicreg_loss,dict containing model_state_dict,33,SoilNet_or_VICReg_inferred_from_filename,30.0,vicreg_loss=19.070603899070832,False,SOILNET_KEY_PATTERN,,TO_MAP_BY_EXPERIMENT_GRAPH,LOCAL_ONLY,
sha256:1270797506be2e7f4115,LOCAL,checkpoints_VicReg_original_NEW/vicreg_mu_30.0_epoch_34.pth,vicreg_mu_30.0_epoch_34.pth,23422376,1270797506be2e7f4115e4c956b10309270595ac011b1bbe2df547e0a867aa6c,epoch;model_state_dict;projector_state_dict;vicreg_loss,dict containing model_state_dict,34,SoilNet_or_VICReg_inferred_from_filename,30.0,vicreg_loss=19.016167310910806,False,SOILNET_KEY_PATTERN,,TO_MAP_BY_EXPERIMENT_GRAPH,LOCAL_ONLY,
sha256:071635dbb237d316ec42,LOCAL,checkpoints_VicReg_original_NEW/vicreg_mu_30.0_epoch_35.pth,vicreg_mu_30.0_epoch_35.pth,23422376,071635dbb237d316ec42f9e94343bda7472942c934297bcfe1ef9dc7a6207ca5,epoch;model_state_dict;projector_state_dict;vicreg_loss,dict containing model_state_dict,35,SoilNet_or_VICReg_inferred_from_filename,30.0,vicreg_loss=18.88816893848781,False,SOILNET_KEY_PATTERN,,TO_MAP_BY_EXPERIMENT_GRAPH,LOCAL_ONLY,
sha256:7cb023cbe0ec5f3c7168,LOCAL,checkpoints_VicReg_original_NEW/vicreg_mu_30.0_epoch_36.pth,vicreg_mu_30.0_epoch_36.pth,23422376,7cb023cbe0ec5f3c7168d9543abfd92f838c04fa3ea521163996ee1c7ca7d038,epoch;model_state_dict;projector_state_dict;vicreg_loss,dict containing model_state_dict,36,SoilNet_or_VICReg_inferred_from_filename,30.0,vicreg_loss=18.8687277744227,False,SOILNET_KEY_PATTERN,,TO_MAP_BY_EXPERIMENT_GRAPH,LOCAL_ONLY,
sha256:0f44584dfe6754ab91e3,LOCAL,checkpoints_VicReg_original_NEW/vicreg_mu_30.0_epoch_37.pth,vicreg_mu_30.0_epoch_37.pth,23422376,0f44584dfe6754ab91e31c5f6e455ddf977654060faacb3a8464c3d65519c32d,epoch;model_state_dict;projector_state_dict;vicreg_loss,dict containing model_state_dict,37,SoilNet_or_VICReg_inferred_from_filename,30.0,vicreg_loss=18.748805024436063,False,SOILNET_KEY_PATTERN,,TO_MAP_BY_EXPERIMENT_GRAPH,LOCAL_ONLY,
sha256:190fe00fa57f2545df3d,LOCAL,checkpoints_VicReg_original_NEW/vicreg_mu_30.0_epoch_38.pth,vicreg_mu_30.0_epoch_38.pth,23422376,190fe00fa57f2545df3d71c82f3e60dab97c352422ce9bf35d989f9b256a6d50,epoch;model_state_dict;projector_state_dict;vicreg_loss,dict containing model_state_dict,38,SoilNet_or_VICReg_inferred_from_filename,30.0,vicreg_loss=18.749721287726082,False,SOILNET_KEY_PATTERN,,TO_MAP_BY_EXPERIMENT_GRAPH,LOCAL_ONLY,
sha256:c0fbb08770ab94ce809c,LOCAL,checkpoints_VicReg_original_NEW/vicreg_mu_30.0_epoch_39.pth,vicreg_mu_30.0_epoch_39.pth,23422376,c0fbb08770ab94ce809cdbf48c3566f2e4b406846db4560e90dc08743e9f6e09,epoch;model_state_dict;projector_state_dict;vicreg_loss,dict containing model_state_dict,39,SoilNet_or_VICReg_inferred_from_filename,30.0,vicreg_loss=18.79673067304257,False,SOILNET_KEY_PATTERN,,TO_MAP_BY_EXPERIMENT_GRAPH,LOCAL_ONLY,
sha256:83bdc73358241d51ec23,LOCAL,checkpoints_VicReg_original_NEW/vicreg_mu_30.0_epoch_4.pth,vicreg_mu_30.0_epoch_4.pth,23421783,83bdc73358241d51ec239ab0a2c7a44ce0a8056c07596e91bbb8c753b1f43ee0,epoch;model_state_dict;projector_state_dict;vicreg_loss,dict containing model_state_dict,4,SoilNet_or_VICReg_inferred_from_filename,30.0,vicreg_loss=35.35326740483894,False,SOILNET_KEY_PATTERN,,TO_MAP_BY_EXPERIMENT_GRAPH,LOCAL_ONLY,
sha256:3d8c982976445154f5fe,LOCAL,checkpoints_VicReg_original_NEW/vicreg_mu_30.0_epoch_40.pth,vicreg_mu_30.0_epoch_40.pth,23422376,3d8c982976445154f5fee3d80c968940f864712188498482d8e08d2b41d63f1c,epoch;model_state_dict;projector_state_dict;vicreg_loss,dict containing model_state_dict,40,SoilNet_or_VICReg_inferred_from_filename,30.0,vicreg_loss=18.64462610557974,False,SOILNET_KEY_PATTERN,,TO_MAP_BY_EXPERIMENT_GRAPH,LOCAL_ONLY,
sha256:4f93a3998bf037699f23,LOCAL,checkpoints_VicReg_original_NEW/vicreg_mu_30.0_epoch_41.pth,vicreg_mu_30.0_epoch_41.pth,23422376,4f93a3998bf037699f23c78619be98abc7307b5e57e553e0f0f33ed4f24776f3,epoch;model_state_dict;projector_state_dict;vicreg_loss,dict containing model_state_dict,41,SoilNet_or_VICReg_inferred_from_filename,30.0,vicreg_loss=18.569093342616817,False,SOILNET_KEY_PATTERN,,TO_MAP_BY_EXPERIMENT_GRAPH,LOCAL_ONLY,
sha256:749317f4ce38f21ede55,LOCAL,checkpoints_VicReg_original_NEW/vicreg_mu_30.0_epoch_42.pth,vicreg_mu_30.0_epoch_42.pth,23422376,749317f4ce38f21ede5555539760b638b0d846832335b6fb7e7f195ccffd6cb8,epoch;model_state_dict;projector_state_dict;vicreg_loss,dict containing model_state_dict,42,SoilNet_or_VICReg_inferred_from_filename,30.0,vicreg_loss=18.57014115439238,False,SOILNET_KEY_PATTERN,,TO_MAP_BY_EXPERIMENT_GRAPH,LOCAL_ONLY,
sha256:7817a238d788796a6d5d,LOCAL,checkpoints_VicReg_original_NEW/vicreg_mu_30.0_epoch_43.pth,vicreg_mu_30.0_epoch_43.pth,23422376,7817a238d788796a6d5d86609e82e0e231d668c802dcf631ac91ce88f48dcaec,epoch;model_state_dict;projector_state_dict;vicreg_loss,dict containing model_state_dict,43,SoilNet_or_VICReg_inferred_from_filename,30.0,vicreg_loss=18.606568992217486,False,SOILNET_KEY_PATTERN,,TO_MAP_BY_EXPERIMENT_GRAPH,LOCAL_ONLY,
sha256:722c413beef9075fea3f,LOCAL,checkpoints_VicReg_original_NEW/vicreg_mu_30.0_epoch_44.pth,vicreg_mu_30.0_epoch_44.pth,23422376,722c413beef9075fea3f32695ab96c8e3bdd331ce83e3d49631491061f39de2d,epoch;model_state_dict;projector_state_dict;vicreg_loss,dict containing model_state_dict,44,SoilNet_or_VICReg_inferred_from_filename,30.0,vicreg_loss=18.482461612278694,False,SOILNET_KEY_PATTERN,,TO_MAP_BY_EXPERIMENT_GRAPH,LOCAL_ONLY,
sha256:2f215d43506247ea8615,LOCAL,checkpoints_VicReg_original_NEW/vicreg_mu_30.0_epoch_45.pth,vicreg_mu_30.0_epoch_45.pth,23422376,2f215d43506247ea8615dcf94ee6d522b0cb71c820634cc2bb4b85ef8e1cfe29,epoch;model_state_dict;projector_state_dict;vicreg_loss,dict containing model_state_dict,45,SoilNet_or_VICReg_inferred_from_filename,30.0,vicreg_loss=18.478165525938067,False,SOILNET_KEY_PATTERN,,TO_MAP_BY_EXPERIMENT_GRAPH,LOCAL_ONLY,
sha256:dd7a46e0d7b537ec561f,LOCAL,checkpoints_VicReg_original_NEW/vicreg_mu_30.0_epoch_46.pth,vicreg_mu_30.0_epoch_46.pth,23422376,dd7a46e0d7b537ec561f14bbaa999d9895fee3184d106a83cb18f098dc9c2248,epoch;model_state_dict;projector_state_dict;vicreg_loss,dict containing model_state_dict,46,SoilNet_or_VICReg_inferred_from_filename,30.0,vicreg_loss=18.498034764991424,False,SOILNET_KEY_PATTERN,,TO_MAP_BY_EXPERIMENT_GRAPH,LOCAL_ONLY,
sha256:4ff808886b973366e1a0,LOCAL,checkpoints_VicReg_original_NEW/vicreg_mu_30.0_epoch_47.pth,vicreg_mu_30.0_epoch_47.pth,23422376,4ff808886b973366e1a05e6639b01b0df74bd283ecd75f9b048223bce15b0fe2,epoch;model_state_dict;projector_state_dict;vicreg_loss,dict containing model_state_dict,47,SoilNet_or_VICReg_inferred_from_filename,30.0,vicreg_loss=18.354059532583157,False,SOILNET_KEY_PATTERN,,TO_MAP_BY_EXPERIMENT_GRAPH,LOCAL_ONLY,
sha256:0730109402e8b116581d,LOCAL,checkpoints_VicReg_original_NEW/vicreg_mu_30.0_epoch_48.pth,vicreg_mu_30.0_epoch_48.pth,23422376,0730109402e8b116581d0cd623645b5df726b3fd8c6e2154d1a3ec80103972db,epoch;model_state_dict;projector_state_dict;vicreg_loss,dict containing model_state_dict,48,SoilNet_or_VICReg_inferred_from_filename,30.0,vicreg_loss=18.320524460164823,False,SOILNET_KEY_PATTERN,,TO_MAP_BY_EXPERIMENT_GRAPH,LOCAL_ONLY,
sha256:afecce6a20d2f7ea5234,LOCAL,checkpoints_VicReg_original_NEW/vicreg_mu_30.0_epoch_49.pth,vicreg_mu_30.0_epoch_49.pth,23422376,afecce6a20d2f7ea523449bafe9275f3081b8cea6d5bf850a19c6cf6ded65f6a,epoch;model_state_dict;projector_state_dict;vicreg_loss,dict containing model_state_dict,49,SoilNet_or_VICReg_inferred_from_filename,30.0,vicreg_loss=18.29563426844109,False,SOILNET_KEY_PATTERN,,TO_MAP_BY_EXPERIMENT_GRAPH,LOCAL_ONLY,
sha256:213f7b994c903b4a6db4,LOCAL,checkpoints_VicReg_original_NEW/vicreg_mu_30.0_epoch_5.pth,vicreg_mu_30.0_epoch_5.pth,23421783,213f7b994c903b4a6db47c9ce8a673c36e2069015bf189400ea549dc79a93f7f,epoch;model_state_dict;projector_state_dict;vicreg_loss,dict containing model_state_dict,5,SoilNet_or_VICReg_inferred_from_filename,30.0,vicreg_loss=33.64522731001769,False,SOILNET_KEY_PATTERN,,TO_MAP_BY_EXPERIMENT_GRAPH,LOCAL_ONLY,
sha256:c519c826961b574643a3,LOCAL,checkpoints_VicReg_original_NEW/vicreg_mu_30.0_epoch_50.pth,vicreg_mu_30.0_epoch_50.pth,23422376,c519c826961b574643a3d9a5f7576cd6f053c45547d034e1678729a904d43254,epoch;model_state_dict;projector_state_dict;vicreg_loss,dict containing model_state_dict,50,SoilNet_or_VICReg_inferred_from_filename,30.0,vicreg_loss=18.301751040011762,False,SOILNET_KEY_PATTERN,,TO_MAP_BY_EXPERIMENT_GRAPH,LOCAL_ONLY,
sha256:d212b2b6b024a5cad719,LOCAL,checkpoints_VicReg_original_NEW/vicreg_mu_30.0_epoch_51.pth,vicreg_mu_30.0_epoch_51.pth,23422376,d212b2b6b024a5cad7192622a6dd096c630479a1b9d2ae69678088344e43430f,epoch;model_state_dict;projector_state_dict;vicreg_loss,dict containing model_state_dict,51,SoilNet_or_VICReg_inferred_from_filename,30.0,vicreg_loss=18.355936974804298,False,SOILNET_KEY_PATTERN,,TO_MAP_BY_EXPERIMENT_GRAPH,LOCAL_ONLY,
sha256:0e21ed117b0d5029e105,LOCAL,checkpoints_VicReg_original_NEW/vicreg_mu_30.0_epoch_52.pth,vicreg_mu_30.0_epoch_52.pth,23422376,0e21ed117b0d5029e1050c8b1557cab99d606e117c6624bd507f6bdda80ac8df,epoch;model_state_dict;projector_state_dict;vicreg_loss,dict containing model_state_dict,52,SoilNet_or_VICReg_inferred_from_filename,30.0,vicreg_loss=18.155457109570982,False,SOILNET_KEY_PATTERN,,TO_MAP_BY_EXPERIMENT_GRAPH,LOCAL_ONLY,
sha256:14ef49bb65022ffc3676,LOCAL,checkpoints_VicReg_original_NEW/vicreg_mu_30.0_epoch_53.pth,vicreg_mu_30.0_epoch_53.pth,23422376,14ef49bb65022ffc3676f7e9bac848c403ab54269fbfb4c4f6a0a858f7958bde,epoch;model_state_dict;projector_state_dict;vicreg_loss,dict containing model_state_dict,53,SoilNet_or_VICReg_inferred_from_filename,30.0,vicreg_loss=18.216773711791504,False,SOILNET_KEY_PATTERN,,TO_MAP_BY_EXPERIMENT_GRAPH,LOCAL_ONLY,
sha256:8519accbb199e7d637e8,LOCAL,checkpoints_VicReg_original_NEW/vicreg_mu_30.0_epoch_54.pth,vicreg_mu_30.0_epoch_54.pth,23422376,8519accbb199e7d637e8721cb54229b7cddcbff7006540eba25491f5c04b0e11,epoch;model_state_dict;projector_state_dict;vicreg_loss,dict containing model_state_dict,54,SoilNet_or_VICReg_inferred_from_filename,30.0,vicreg_loss=18.086280315995058,False,SOILNET_KEY_PATTERN,,TO_MAP_BY_EXPERIMENT_GRAPH,LOCAL_ONLY,
sha256:3aa262c76c20088f1c2d,LOCAL,checkpoints_VicReg_original_NEW/vicreg_mu_30.0_epoch_55.pth,vicreg_mu_30.0_epoch_55.pth,23422376,3aa262c76c20088f1c2dc74ea311320ce1cbc046114fc6d04793ad48bd431383,epoch;model_state_dict;projector_state_dict;vicreg_loss,dict containing model_state_dict,55,SoilNet_or_VICReg_inferred_from_filename,30.0,vicreg_loss=18.241136212215245,False,SOILNET_KEY_PATTERN,,TO_MAP_BY_EXPERIMENT_GRAPH,LOCAL_ONLY,
sha256:78ed4634224e67e5481b,LOCAL,checkpoints_VicReg_original_NEW/vicreg_mu_30.0_epoch_56.pth,vicreg_mu_30.0_epoch_56.pth,23422376,78ed4634224e67e5481b270dac1171ab78d568db09eb9d274f4848374a414b62,epoch;model_state_dict;projector_state_dict;vicreg_loss,dict containing model_state_dict,56,SoilNet_or_VICReg_inferred_from_filename,30.0,vicreg_loss=18.19001691077198,False,SOILNET_KEY_PATTERN,,TO_MAP_BY_EXPERIMENT_GRAPH,LOCAL_ONLY,
sha256:3572b9502437c81327d9,LOCAL,checkpoints_VicReg_original_NEW/vicreg_mu_30.0_epoch_57.pth,vicreg_mu_30.0_epoch_57.pth,23422376,3572b9502437c81327d938ecbacea88e53518c02c98d24964aac7d89d8594c0b,epoch;model_state_dict;projector_state_dict;vicreg_loss,dict containing model_state_dict,57,SoilNet_or_VICReg_inferred_from_filename,30.0,vicreg_loss=18.034184081532132,False,SOILNET_KEY_PATTERN,,TO_MAP_BY_EXPERIMENT_GRAPH,LOCAL_ONLY,
sha256:f5eac7496e801be2cc76,LOCAL,checkpoints_VicReg_original_NEW/vicreg_mu_30.0_epoch_58.pth,vicreg_mu_30.0_epoch_58.pth,23422376,f5eac7496e801be2cc760091be0f315ab3bb655f9dde107264d2d22bfbf2ef84,epoch;model_state_dict;projector_state_dict;vicreg_loss,dict containing model_state_dict,58,SoilNet_or_VICReg_inferred_from_filename,30.0,vicreg_loss=18.129577104494633,False,SOILNET_KEY_PATTERN,,TO_MAP_BY_EXPERIMENT_GRAPH,LOCAL_ONLY,
sha256:c41d1edc25adf64e8e91,LOCAL,checkpoints_VicReg_original_NEW/vicreg_mu_30.0_epoch_59.pth,vicreg_mu_30.0_epoch_59.pth,23422376,c41d1edc25adf64e8e91f8c44c6b6faf9cbd7c1e6c54dfd518b8faf467cb9feb,epoch;model_state_dict;projector_state_dict;vicreg_loss,dict containing model_state_dict,59,SoilNet_or_VICReg_inferred_from_filename,30.0,vicreg_loss=18.091154381175226,False,SOILNET_KEY_PATTERN,,TO_MAP_BY_EXPERIMENT_GRAPH,LOCAL_ONLY,
sha256:7a089ac215829830bbfd,LOCAL,checkpoints_VicReg_original_NEW/vicreg_mu_30.0_epoch_6.pth,vicreg_mu_30.0_epoch_6.pth,23421783,7a089ac215829830bbfd6ccf6b88e8dd009a230ab21f35347343ef10cee212bb,epoch;model_state_dict;projector_state_dict;vicreg_loss,dict containing model_state_dict,6,SoilNet_or_VICReg_inferred_from_filename,30.0,vicreg_loss=32.28883862463591,False,SOILNET_KEY_PATTERN,,TO_MAP_BY_EXPERIMENT_GRAPH,LOCAL_ONLY,
sha256:8e827a0bee1607e80d06,LOCAL,checkpoints_VicReg_original_NEW/vicreg_mu_30.0_epoch_60.pth,vicreg_mu_30.0_epoch_60.pth,23422376,8e827a0bee1607e80d065cef58630b7141e9f49c3a43a4167177cc5b9915f25f,epoch;model_state_dict;projector_state_dict;vicreg_loss,dict containing model_state_dict,60,SoilNet_or_VICReg_inferred_from_filename,30.0,vicreg_loss=18.00104577837385,False,SOILNET_KEY_PATTERN,,TO_MAP_BY_EXPERIMENT_GRAPH,LOCAL_ONLY,
sha256:5776a1a265c01c810fdc,LOCAL,checkpoints_VicReg_original_NEW/vicreg_mu_30.0_epoch_61.pth,vicreg_mu_30.0_epoch_61.pth,23422376,5776a1a265c01c810fdc6e79d9785d51f9bb9ac91bb8bbb87f4d31a70383a806,epoch;model_state_dict;projector_state_dict;vicreg_loss,dict containing model_state_dict,61,SoilNet_or_VICReg_inferred_from_filename,30.0,vicreg_loss=17.989454445119534,False,SOILNET_KEY_PATTERN,,TO_MAP_BY_EXPERIMENT_GRAPH,LOCAL_ONLY,
sha256:ee0a17f42d41b13d4569,LOCAL,checkpoints_VicReg_original_NEW/vicreg_mu_30.0_epoch_62.pth,vicreg_mu_30.0_epoch_62.pth,23422376,ee0a17f42d41b13d45693d511b78e291ba22ad54cf358371438324db53887d7a,epoch;model_state_dict;projector_state_dict;vicreg_loss,dict containing model_state_dict,62,SoilNet_or_VICReg_inferred_from_filename,30.0,vicreg_loss=18.054430065231426,False,SOILNET_KEY_PATTERN,,TO_MAP_BY_EXPERIMENT_GRAPH,LOCAL_ONLY,
sha256:eb474800e831f2794b4e,LOCAL,checkpoints_VicReg_original_NEW/vicreg_mu_30.0_epoch_63.pth,vicreg_mu_30.0_epoch_63.pth,23422376,eb474800e831f2794b4e7a6a92cf9b7f7ed8dc2d613a8dbd5185fae289e17710,epoch;model_state_dict;projector_state_dict;vicreg_loss,dict containing model_state_dict,63,SoilNet_or_VICReg_inferred_from_filename,30.0,vicreg_loss=18.05489029012153,False,SOILNET_KEY_PATTERN,,TO_MAP_BY_EXPERIMENT_GRAPH,LOCAL_ONLY,
sha256:d2f97c106c60aa0264b9,LOCAL,checkpoints_VicReg_original_NEW/vicreg_mu_30.0_epoch_64.pth,vicreg_mu_30.0_epoch_64.pth,23422376,d2f97c106c60aa0264b97c371d411fb510083d50a799c237871016c8185bf7a3,epoch;model_state_dict;projector_state_dict;vicreg_loss,dict containing model_state_dict,64,SoilNet_or_VICReg_inferred_from_filename,30.0,vicreg_loss=17.93605438889426,False,SOILNET_KEY_PATTERN,,TO_MAP_BY_EXPERIMENT_GRAPH,LOCAL_ONLY,
sha256:b9922346b7c3feff5a3e,LOCAL,checkpoints_VicReg_original_NEW/vicreg_mu_30.0_epoch_65.pth,vicreg_mu_30.0_epoch_65.pth,23422376,b9922346b7c3feff5a3e171362b3645f052a4f120fdcd3f6051a04388f9c344d,epoch;model_state_dict;projector_state_dict;vicreg_loss,dict containing model_state_dict,65,SoilNet_or_VICReg_inferred_from_filename,30.0,vicreg_loss=17.927533685763148,False,SOILNET_KEY_PATTERN,,TO_MAP_BY_EXPERIMENT_GRAPH,LOCAL_ONLY,
sha256:d27fd0de03c80df5c234,LOCAL,checkpoints_VicReg_original_NEW/vicreg_mu_30.0_epoch_66.pth,vicreg_mu_30.0_epoch_66.pth,23422376,d27fd0de03c80df5c23440b346baf9264d087be8b1b2076e173beb86c0995fd0,epoch;model_state_dict;projector_state_dict;vicreg_loss,dict containing model_state_dict,66,SoilNet_or_VICReg_inferred_from_filename,30.0,vicreg_loss=17.98896730853337,False,SOILNET_KEY_PATTERN,,TO_MAP_BY_EXPERIMENT_GRAPH,LOCAL_ONLY,
sha256:d34352bd597c0f3d7286,LOCAL,checkpoints_VicReg_original_NEW/vicreg_mu_30.0_epoch_67.pth,vicreg_mu_30.0_epoch_67.pth,23422376,d34352bd597c0f3d7286ccc4fb993b9729224dd9a09b243e4542adbe95939e69,epoch;model_state_dict;projector_state_dict;vicreg_loss,dict containing model_state_dict,67,SoilNet_or_VICReg_inferred_from_filename,30.0,vicreg_loss=17.947176212621468,False,SOILNET_KEY_PATTERN,,TO_MAP_BY_EXPERIMENT_GRAPH,LOCAL_ONLY,
sha256:0ee455289f47530d002a,LOCAL,checkpoints_VicReg_original_NEW/vicreg_mu_30.0_epoch_68.pth,vicreg_mu_30.0_epoch_68.pth,23422376,0ee455289f47530d002abf2194b3a5be88c10b42b920690f3eeba90dbc929204,epoch;model_state_dict;projector_state_dict;vicreg_loss,dict containing model_state_dict,68,SoilNet_or_VICReg_inferred_from_filename,30.0,vicreg_loss=17.932763659906325,False,SOILNET_KEY_PATTERN,,TO_MAP_BY_EXPERIMENT_GRAPH,LOCAL_ONLY,
sha256:d8cad380dc8df43c3b2b,LOCAL,checkpoints_VicReg_original_NEW/vicreg_mu_30.0_epoch_69.pth,vicreg_mu_30.0_epoch_69.pth,23422376,d8cad380dc8df43c3b2bc8caa60729ef20979617cdd8e8150ed601359ad5e26c,epoch;model_state_dict;projector_state_dict;vicreg_loss,dict containing model_state_dict,69,SoilNet_or_VICReg_inferred_from_filename,30.0,vicreg_loss=17.906130370533514,False,SOILNET_KEY_PATTERN,,TO_MAP_BY_EXPERIMENT_GRAPH,LOCAL_ONLY,
sha256:3863335f8c61dd0d0753,LOCAL,checkpoints_VicReg_original_NEW/vicreg_mu_30.0_epoch_7.pth,vicreg_mu_30.0_epoch_7.pth,23421783,3863335f8c61dd0d07537f4b607de54afd902484da7aeccf127cab5cad93ba68,epoch;model_state_dict;projector_state_dict;vicreg_loss,dict containing model_state_dict,7,SoilNet_or_VICReg_inferred_from_filename,30.0,vicreg_loss=31.065692326096254,False,SOILNET_KEY_PATTERN,,TO_MAP_BY_EXPERIMENT_GRAPH,LOCAL_ONLY,
sha256:04d89140e2665b829f4a,LOCAL,checkpoints_VicReg_original_NEW/vicreg_mu_30.0_epoch_70.pth,vicreg_mu_30.0_epoch_70.pth,23422376,04d89140e2665b829f4aa602fe5acef3bcf2dd50c542adfd8756df952368c244,epoch;model_state_dict;projector_state_dict;vicreg_loss,dict containing model_state_dict,70,SoilNet_or_VICReg_inferred_from_filename,30.0,vicreg_loss=17.884521522572904,False,SOILNET_KEY_PATTERN,,TO_MAP_BY_EXPERIMENT_GRAPH,LOCAL_ONLY,
sha256:e31e80d5c57e85167722,LOCAL,checkpoints_VicReg_original_NEW/vicreg_mu_30.0_epoch_71.pth,vicreg_mu_30.0_epoch_71.pth,23422376,e31e80d5c57e851677226e22e912ee52f6cd55cb7fc3a833dd524e047c247c29,epoch;model_state_dict;projector_state_dict;vicreg_loss,dict containing model_state_dict,71,SoilNet_or_VICReg_inferred_from_filename,30.0,vicreg_loss=17.779522234989262,False,SOILNET_KEY_PATTERN,,TO_MAP_BY_EXPERIMENT_GRAPH,LOCAL_ONLY,
sha256:d68302dfc43f410f8534,LOCAL,checkpoints_VicReg_original_NEW/vicreg_mu_30.0_epoch_72.pth,vicreg_mu_30.0_epoch_72.pth,23422376,d68302dfc43f410f8534fec050ac5df10e9157b8fd3704b540f294cf59e4679d,epoch;model_state_dict;projector_state_dict;vicreg_loss,dict containing model_state_dict,72,SoilNet_or_VICReg_inferred_from_filename,30.0,vicreg_loss=17.882793402321667,False,SOILNET_KEY_PATTERN,,TO_MAP_BY_EXPERIMENT_GRAPH,LOCAL_ONLY,
sha256:01b89c6429c3282861b2,LOCAL,checkpoints_VicReg_original_NEW/vicreg_mu_30.0_epoch_73.pth,vicreg_mu_30.0_epoch_73.pth,23422376,01b89c6429c3282861b2a93abe6b9cfd73628fe035eed355b4ac5d08b539ca73,epoch;model_state_dict;projector_state_dict;vicreg_loss,dict containing model_state_dict,73,SoilNet_or_VICReg_inferred_from_filename,30.0,vicreg_loss=17.896063967604185,False,SOILNET_KEY_PATTERN,,TO_MAP_BY_EXPERIMENT_GRAPH,LOCAL_ONLY,
sha256:e53b53cc29af611ac716,LOCAL,checkpoints_VicReg_original_NEW/vicreg_mu_30.0_epoch_74.pth,vicreg_mu_30.0_epoch_74.pth,23422376,e53b53cc29af611ac716f7b85ad03f2e3fdf25bf590a87f6d870817cafdb7f3f,epoch;model_state_dict;projector_state_dict;vicreg_loss,dict containing model_state_dict,74,SoilNet_or_VICReg_inferred_from_filename,30.0,vicreg_loss=17.820580472296804,False,SOILNET_KEY_PATTERN,,TO_MAP_BY_EXPERIMENT_GRAPH,LOCAL_ONLY,
