duplicate_group_id,relation,group_size,relative_path,sha256,perceptual_hash,threshold
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/258 (5).jpg,3c28d6929396e0ca4660b8ba8c061e183211adf823c3b67ab7525c2f1cfa46f9,7b924ac4242c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/268 (5).jpg,3c28d6929396e0ca4660b8ba8c061e183211adf823c3b67ab7525c2f1cfa46f9,7b924ac4242c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/278 (5).jpg,3c28d6929396e0ca4660b8ba8c061e183211adf823c3b67ab7525c2f1cfa46f9,7b924ac4242c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/28 (5).jpg,3c28d6929396e0ca4660b8ba8c061e183211adf823c3b67ab7525c2f1cfa46f9,7b924ac4242c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/288 (5).jpg,3c28d6929396e0ca4660b8ba8c061e183211adf823c3b67ab7525c2f1cfa46f9,7b924ac4242c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/298 (5).jpg,3c28d6929396e0ca4660b8ba8c061e183211adf823c3b67ab7525c2f1cfa46f9,7b924ac4242c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/308 (5).jpg,3c28d6929396e0ca4660b8ba8c061e183211adf823c3b67ab7525c2f1cfa46f9,7b924ac4242c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/318 (5).jpg,3c28d6929396e0ca4660b8ba8c061e183211adf823c3b67ab7525c2f1cfa46f9,7b924ac4242c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/328 (5).jpg,3c28d6929396e0ca4660b8ba8c061e183211adf823c3b67ab7525c2f1cfa46f9,7b924ac4242c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/338 (5).jpg,3c28d6929396e0ca4660b8ba8c061e183211adf823c3b67ab7525c2f1cfa46f9,7b924ac4242c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/348 (5).jpg,3c28d6929396e0ca4660b8ba8c061e183211adf823c3b67ab7525c2f1cfa46f9,7b924ac4242c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/358 (5).jpg,3c28d6929396e0ca4660b8ba8c061e183211adf823c3b67ab7525c2f1cfa46f9,7b924ac4242c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/368 (5).jpg,3c28d6929396e0ca4660b8ba8c061e183211adf823c3b67ab7525c2f1cfa46f9,7b924ac4242c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/378 (5).jpg,3c28d6929396e0ca4660b8ba8c061e183211adf823c3b67ab7525c2f1cfa46f9,7b924ac4242c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/38 (5).jpg,3c28d6929396e0ca4660b8ba8c061e183211adf823c3b67ab7525c2f1cfa46f9,7b924ac4242c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/388 (5).jpg,3c28d6929396e0ca4660b8ba8c061e183211adf823c3b67ab7525c2f1cfa46f9,7b924ac4242c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/398 (5).jpg,3c28d6929396e0ca4660b8ba8c061e183211adf823c3b67ab7525c2f1cfa46f9,7b924ac4242c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/408 (5).jpg,3c28d6929396e0ca4660b8ba8c061e183211adf823c3b67ab7525c2f1cfa46f9,7b924ac4242c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/418 (5).jpg,3c28d6929396e0ca4660b8ba8c061e183211adf823c3b67ab7525c2f1cfa46f9,7b924ac4242c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/428 (5).jpg,3c28d6929396e0ca4660b8ba8c061e183211adf823c3b67ab7525c2f1cfa46f9,7b924ac4242c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/438 (5).jpg,3c28d6929396e0ca4660b8ba8c061e183211adf823c3b67ab7525c2f1cfa46f9,7b924ac4242c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/448 (5).jpg,3c28d6929396e0ca4660b8ba8c061e183211adf823c3b67ab7525c2f1cfa46f9,7b924ac4242c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/458 (5).jpg,3c28d6929396e0ca4660b8ba8c061e183211adf823c3b67ab7525c2f1cfa46f9,7b924ac4242c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/468 (5).jpg,3c28d6929396e0ca4660b8ba8c061e183211adf823c3b67ab7525c2f1cfa46f9,7b924ac4242c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/478 (5).jpg,3c28d6929396e0ca4660b8ba8c061e183211adf823c3b67ab7525c2f1cfa46f9,7b924ac4242c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/48 (5).jpg,3c28d6929396e0ca4660b8ba8c061e183211adf823c3b67ab7525c2f1cfa46f9,7b924ac4242c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/488 (5).jpg,3c28d6929396e0ca4660b8ba8c061e183211adf823c3b67ab7525c2f1cfa46f9,7b924ac4242c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/498 (5).jpg,3c28d6929396e0ca4660b8ba8c061e183211adf823c3b67ab7525c2f1cfa46f9,7b924ac4242c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/508 (5).jpg,3c28d6929396e0ca4660b8ba8c061e183211adf823c3b67ab7525c2f1cfa46f9,7b924ac4242c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/518 (5).jpg,3c28d6929396e0ca4660b8ba8c061e183211adf823c3b67ab7525c2f1cfa46f9,7b924ac4242c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/528 (5).jpg,3c28d6929396e0ca4660b8ba8c061e183211adf823c3b67ab7525c2f1cfa46f9,7b924ac4242c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/538 (5).jpg,3c28d6929396e0ca4660b8ba8c061e183211adf823c3b67ab7525c2f1cfa46f9,7b924ac4242c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/548 (5).jpg,3c28d6929396e0ca4660b8ba8c061e183211adf823c3b67ab7525c2f1cfa46f9,7b924ac4242c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/558 (5).jpg,3c28d6929396e0ca4660b8ba8c061e183211adf823c3b67ab7525c2f1cfa46f9,7b924ac4242c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/568 (5).jpg,3c28d6929396e0ca4660b8ba8c061e183211adf823c3b67ab7525c2f1cfa46f9,7b924ac4242c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/578 (5).jpg,3c28d6929396e0ca4660b8ba8c061e183211adf823c3b67ab7525c2f1cfa46f9,7b924ac4242c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/58 (5).jpg,3c28d6929396e0ca4660b8ba8c061e183211adf823c3b67ab7525c2f1cfa46f9,7b924ac4242c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/588 (5).jpg,3c28d6929396e0ca4660b8ba8c061e183211adf823c3b67ab7525c2f1cfa46f9,7b924ac4242c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/598 (5).jpg,3c28d6929396e0ca4660b8ba8c061e183211adf823c3b67ab7525c2f1cfa46f9,7b924ac4242c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/608 (5).jpg,3c28d6929396e0ca4660b8ba8c061e183211adf823c3b67ab7525c2f1cfa46f9,7b924ac4242c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/618 (5).jpg,3c28d6929396e0ca4660b8ba8c061e183211adf823c3b67ab7525c2f1cfa46f9,7b924ac4242c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/628 (5).jpg,3c28d6929396e0ca4660b8ba8c061e183211adf823c3b67ab7525c2f1cfa46f9,7b924ac4242c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/638 (5).jpg,3c28d6929396e0ca4660b8ba8c061e183211adf823c3b67ab7525c2f1cfa46f9,7b924ac4242c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/648 (5).jpg,3c28d6929396e0ca4660b8ba8c061e183211adf823c3b67ab7525c2f1cfa46f9,7b924ac4242c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/658 (5).jpg,3c28d6929396e0ca4660b8ba8c061e183211adf823c3b67ab7525c2f1cfa46f9,7b924ac4242c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/668 (5).jpg,3c28d6929396e0ca4660b8ba8c061e183211adf823c3b67ab7525c2f1cfa46f9,7b924ac4242c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/678 (5).jpg,3c28d6929396e0ca4660b8ba8c061e183211adf823c3b67ab7525c2f1cfa46f9,7b924ac4242c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/68 (5).jpg,3c28d6929396e0ca4660b8ba8c061e183211adf823c3b67ab7525c2f1cfa46f9,7b924ac4242c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/688 (5).jpg,3c28d6929396e0ca4660b8ba8c061e183211adf823c3b67ab7525c2f1cfa46f9,7b924ac4242c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/698 (5).jpg,3c28d6929396e0ca4660b8ba8c061e183211adf823c3b67ab7525c2f1cfa46f9,7b924ac4242c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/708 (5).jpg,3c28d6929396e0ca4660b8ba8c061e183211adf823c3b67ab7525c2f1cfa46f9,7b924ac4242c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/718 (5).jpg,3c28d6929396e0ca4660b8ba8c061e183211adf823c3b67ab7525c2f1cfa46f9,7b924ac4242c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/728 (5).jpg,3c28d6929396e0ca4660b8ba8c061e183211adf823c3b67ab7525c2f1cfa46f9,7b924ac4242c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/738 (5).jpg,3c28d6929396e0ca4660b8ba8c061e183211adf823c3b67ab7525c2f1cfa46f9,7b924ac4242c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/748 (5).jpg,3c28d6929396e0ca4660b8ba8c061e183211adf823c3b67ab7525c2f1cfa46f9,7b924ac4242c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/758 (5).jpg,3c28d6929396e0ca4660b8ba8c061e183211adf823c3b67ab7525c2f1cfa46f9,7b924ac4242c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/768 (5).jpg,3c28d6929396e0ca4660b8ba8c061e183211adf823c3b67ab7525c2f1cfa46f9,7b924ac4242c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/778 (5).jpg,3c28d6929396e0ca4660b8ba8c061e183211adf823c3b67ab7525c2f1cfa46f9,7b924ac4242c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/78 (5).jpg,3c28d6929396e0ca4660b8ba8c061e183211adf823c3b67ab7525c2f1cfa46f9,7b924ac4242c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/788 (5).jpg,3c28d6929396e0ca4660b8ba8c061e183211adf823c3b67ab7525c2f1cfa46f9,7b924ac4242c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/798 (5).jpg,3c28d6929396e0ca4660b8ba8c061e183211adf823c3b67ab7525c2f1cfa46f9,7b924ac4242c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/808 (5).jpg,3c28d6929396e0ca4660b8ba8c061e183211adf823c3b67ab7525c2f1cfa46f9,7b924ac4242c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/818 (5).jpg,3c28d6929396e0ca4660b8ba8c061e183211adf823c3b67ab7525c2f1cfa46f9,7b924ac4242c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/828 (5).jpg,3c28d6929396e0ca4660b8ba8c061e183211adf823c3b67ab7525c2f1cfa46f9,7b924ac4242c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/838 (5).jpg,3c28d6929396e0ca4660b8ba8c061e183211adf823c3b67ab7525c2f1cfa46f9,7b924ac4242c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/848 (5).jpg,3c28d6929396e0ca4660b8ba8c061e183211adf823c3b67ab7525c2f1cfa46f9,7b924ac4242c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/858 (5).jpg,3c28d6929396e0ca4660b8ba8c061e183211adf823c3b67ab7525c2f1cfa46f9,7b924ac4242c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/868 (5).jpg,3c28d6929396e0ca4660b8ba8c061e183211adf823c3b67ab7525c2f1cfa46f9,7b924ac4242c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/878 (5).jpg,3c28d6929396e0ca4660b8ba8c061e183211adf823c3b67ab7525c2f1cfa46f9,7b924ac4242c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/88 (5).jpg,3c28d6929396e0ca4660b8ba8c061e183211adf823c3b67ab7525c2f1cfa46f9,7b924ac4242c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/888 (5).jpg,3c28d6929396e0ca4660b8ba8c061e183211adf823c3b67ab7525c2f1cfa46f9,7b924ac4242c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/898 (5).jpg,3c28d6929396e0ca4660b8ba8c061e183211adf823c3b67ab7525c2f1cfa46f9,7b924ac4242c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/908 (5).jpg,3c28d6929396e0ca4660b8ba8c061e183211adf823c3b67ab7525c2f1cfa46f9,7b924ac4242c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/918 (5).jpg,3c28d6929396e0ca4660b8ba8c061e183211adf823c3b67ab7525c2f1cfa46f9,7b924ac4242c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/928 (5).jpg,3c28d6929396e0ca4660b8ba8c061e183211adf823c3b67ab7525c2f1cfa46f9,7b924ac4242c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/938 (5).jpg,3c28d6929396e0ca4660b8ba8c061e183211adf823c3b67ab7525c2f1cfa46f9,7b924ac4242c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/948 (5).jpg,3c28d6929396e0ca4660b8ba8c061e183211adf823c3b67ab7525c2f1cfa46f9,7b924ac4242c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/958 (5).jpg,3c28d6929396e0ca4660b8ba8c061e183211adf823c3b67ab7525c2f1cfa46f9,7b924ac4242c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/968 (5).jpg,3c28d6929396e0ca4660b8ba8c061e183211adf823c3b67ab7525c2f1cfa46f9,7b924ac4242c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/978 (5).jpg,3c28d6929396e0ca4660b8ba8c061e183211adf823c3b67ab7525c2f1cfa46f9,7b924ac4242c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/98 (5).jpg,3c28d6929396e0ca4660b8ba8c061e183211adf823c3b67ab7525c2f1cfa46f9,7b924ac4242c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/988 (5).jpg,3c28d6929396e0ca4660b8ba8c061e183211adf823c3b67ab7525c2f1cfa46f9,7b924ac4242c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/998 (5).jpg,3c28d6929396e0ca4660b8ba8c061e183211adf823c3b67ab7525c2f1cfa46f9,7b924ac4242c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/aug_00171.jpg,baa089dd1493485c5021070f1cdef6463e3e2ff53d7a8404851099688610af9f,7b92cac4246c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/aug_00172.jpg,baa089dd1493485c5021070f1cdef6463e3e2ff53d7a8404851099688610af9f,7b92cac4246c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/aug_00173.jpg,baa089dd1493485c5021070f1cdef6463e3e2ff53d7a8404851099688610af9f,7b92cac4246c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/aug_00174.jpg,baa089dd1493485c5021070f1cdef6463e3e2ff53d7a8404851099688610af9f,7b92cac4246c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/aug_00247.jpg,d1c9332c7d5086d2a6a06a232e579a2b9e3ba318e97c8841aa2c6890600ff766,7b92cac4246c3db4,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/aug_00248.jpg,d1c9332c7d5086d2a6a06a232e579a2b9e3ba318e97c8841aa2c6890600ff766,7b92cac4246c3db4,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/aug_00298.jpg,2b2ccfe390b41d1cf67cd46968775e722c973a9d4f646b40d0744e169db50c59,7b92cac4242c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/aug_00374.jpg,d8c5d21d708dda898a11a6ac50ae4ff5df59e5b038c809d34a2efc37c7cab48d,7b92cac4202c3db4,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/aug_00401.jpg,1898df8349788cb7d59f94e862f3e0c0d2f0c77ab66aea9c355fe6338c6c9bda,7b924ac4242c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/aug_00402.jpg,1898df8349788cb7d59f94e862f3e0c0d2f0c77ab66aea9c355fe6338c6c9bda,7b924ac4242c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/aug_00403.jpg,1898df8349788cb7d59f94e862f3e0c0d2f0c77ab66aea9c355fe6338c6c9bda,7b924ac4242c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/aug_00404.jpg,1898df8349788cb7d59f94e862f3e0c0d2f0c77ab66aea9c355fe6338c6c9bda,7b924ac4242c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/aug_00405.jpg,1898df8349788cb7d59f94e862f3e0c0d2f0c77ab66aea9c355fe6338c6c9bda,7b924ac4242c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/aug_00406.jpg,1898df8349788cb7d59f94e862f3e0c0d2f0c77ab66aea9c355fe6338c6c9bda,7b924ac4242c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/aug_00407.jpg,1898df8349788cb7d59f94e862f3e0c0d2f0c77ab66aea9c355fe6338c6c9bda,7b924ac4242c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/aug_00482.jpg,4caddf1b00b3171078b22b96ef4a85de9114fe98bd34845342d69262b7c25d74,7b92cac4242c3db4,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/aug_00905.jpg,fdbc49363bd10b7ae95e8c2f507decc66083cdfc8e55730e9f2a7cbae68628f7,7b924ac4242c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/aug_00992.jpg,95ba8e8b319f1094893d7008d8dd16a8d1d1b065116b640f0544fdc02e2717be,fb92cac420643da4,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/aug_00993.jpg,95ba8e8b319f1094893d7008d8dd16a8d1d1b065116b640f0544fdc02e2717be,fb92cac420643da4,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/aug_01086.jpg,8c3851439a5ebc97f7c25772482cc6796d6f4979f2bd8642d0821b3bd5d1cddc,7b924ac4242c3d34,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/aug_01204.jpg,c713f1e31fd38e0f797a1a3ce0c05506f9b18e2c780c42bb8b4d53eeec27af1f,fb924ac4242c3db4,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/aug_01440.jpg,e9b17b42b13877d0769d1cbbc5d63438bdd87beec57dc763da5407ac28968b6c,fb92cac4246c3db4,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/aug_01441.jpg,e9b17b42b13877d0769d1cbbc5d63438bdd87beec57dc763da5407ac28968b6c,fb92cac4246c3db4,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/aug_01442.jpg,e9b17b42b13877d0769d1cbbc5d63438bdd87beec57dc763da5407ac28968b6c,fb92cac4246c3db4,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/aug_01443.jpg,e9b17b42b13877d0769d1cbbc5d63438bdd87beec57dc763da5407ac28968b6c,fb92cac4246c3db4,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/aug_02118.jpg,cebe336536937332571a7338299f477eb61043f7280c2cf770dac26ace8cc2b4,7b924ac4206c3db4,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/aug_02119.jpg,cebe336536937332571a7338299f477eb61043f7280c2cf770dac26ace8cc2b4,7b924ac4206c3db4,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/aug_02120.jpg,cebe336536937332571a7338299f477eb61043f7280c2cf770dac26ace8cc2b4,7b924ac4206c3db4,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/aug_02346.jpg,209f2300bfcbf8280bf7487d04a60a22f3a157b935d6104aa688fbcdbf80e8b9,7b92cac4242c3db4,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/aug_02347.jpg,209f2300bfcbf8280bf7487d04a60a22f3a157b935d6104aa688fbcdbf80e8b9,7b92cac4242c3db4,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/aug_02348.jpg,209f2300bfcbf8280bf7487d04a60a22f3a157b935d6104aa688fbcdbf80e8b9,7b92cac4242c3db4,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/aug_02349.jpg,209f2300bfcbf8280bf7487d04a60a22f3a157b935d6104aa688fbcdbf80e8b9,7b92cac4242c3db4,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/aug_02465.jpg,0b37760f086549cdb399b79044c6f65d579c4093d03c4f12aeb38d254e5af673,7b924ac4202c3db4,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/aug_02466.jpg,0b37760f086549cdb399b79044c6f65d579c4093d03c4f12aeb38d254e5af673,7b924ac4202c3db4,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/aug_02467.jpg,0b37760f086549cdb399b79044c6f65d579c4093d03c4f12aeb38d254e5af673,7b924ac4202c3db4,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/aug_02774.jpg,a115dfe916525798201a0b96c171648494adc1a037c093b13e4a36bd07937b58,7b92cac4242c3db4,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/aug_02775.jpg,a115dfe916525798201a0b96c171648494adc1a037c093b13e4a36bd07937b58,7b92cac4242c3db4,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/aug_02776.jpg,a115dfe916525798201a0b96c171648494adc1a037c093b13e4a36bd07937b58,7b92cac4242c3db4,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/aug_02777.jpg,a115dfe916525798201a0b96c171648494adc1a037c093b13e4a36bd07937b58,7b92cac4242c3db4,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/aug_02860.jpg,082b8d4e3031e5d64a8e6fa1d67757c99f0c75439f0989f4c441c0a1bb3b4690,7b924ac4206c3db4,5
phash:353c4361e390224a,NEAR_OR_EXACT_COMPONENT,140,unlabeled_images/aug_02861.jpg,082b8d4e3031e5d64a8e6fa1d67757c99f0c75439f0989f4c441c0a1bb3b4690,7b924ac4206c3db4,5
phash:3658be5cd5259787,NEAR_OR_EXACT_COMPONENT,164,unlabeled_images/108.jpg,eabb3eb0ab5ce495d5ce86a9173d8ff02f9519dcf91d723941a23b36b25abdc4,3edf2e7e7f57878d,5
phash:3658be5cd5259787,NEAR_OR_EXACT_COMPONENT,164,unlabeled_images/117.jpg,eabb3eb0ab5ce495d5ce86a9173d8ff02f9519dcf91d723941a23b36b25abdc4,3edf2e7e7f57878d,5
phash:3658be5cd5259787,NEAR_OR_EXACT_COMPONENT,164,unlabeled_images/126.jpg,eabb3eb0ab5ce495d5ce86a9173d8ff02f9519dcf91d723941a23b36b25abdc4,3edf2e7e7f57878d,5
